session_id,customer_id,session_date,session_duration_minutes,pages_viewed,page_type,device_type,bounce_rate,time_on_page_seconds,cart_additions,cart_abandonment,search_queries,support_chat_initiated,email_clicks,app_rating_given
SESS_00010740,CUST_000945,2023-10-19 16:38:00,30,4,Cart,Mobile,0.55,2525.36,2,0,2,0,3,0
SESS_00010741,CUST_000841,2023-06-05 09:13:00,16,8,Product_Page,Mobile,0.23,1346.86,1,1,3,0,0,0
SESS_00010742,CUST_001440,2023-03-27 10:17:00,33,4,Home,Mobile,0.65,2777.89,0,0,4,0,2,0
SESS_00010743,CUST_000768,2023-07-14 00:35:00,3,1,Product_Page,Mobile,0.23,252.54,1,0,4,1,2,0
SESS_00010744,CUST_000929,2023-11-13 07:43:00,32,6,Product_Page,Mobile,0.85,2693.71,0,0,3,0,1,0
SESS_00010745,CUST_000347,2023-04-03 09:07:00,47,6,Product_Page,Desktop,0.59,3956.39,2,0,3,0,1,1
SESS_00010746,CUST_000149,2023-11-13 17:45:00,21,3,Product_Page,Desktop,0.37,1767.75,0,0,1,0,0,0
SESS_00010747,CUST_000112,2024-02-02 04:20:00,3,1,Product_Page,Mobile,0.52,252.54,1,0,1,0,0,0
SESS_00010748,CUST_001603,2023-10-02 10:12:00,30,10,Product_Page,Mobile,0.62,2525.36,0,1,2,0,0,0
SESS_00010749,CUST_001460,2024-02-02 20:15:00,49,24,Home,Desktop,0.84,4124.75,2,1,1,0,0,0
SESS_00010750,CUST_001958,2024-02-17 05:49:00,2,1,Product_Page,Mobile,0.59,168.36,0,0,1,0,0,0
SESS_00010751,CUST_000977,2024-01-06 23:43:00,11,1,Product_Page,Mobile,0.68,925.96,2,1,1,0,1,0
SESS_00010752,CUST_000413,2023-12-10 17:50:00,10,2,Search,Mobile,0.24,841.79,2,1,2,0,0,0
SESS_00010753,CUST_001084,2023-02-23 08:26:00,84,16,Home,Desktop,0.39,7071.0,2,0,1,1,2,0
SESS_00010754,CUST_001585,2023-09-08 12:30:00,18,4,Product_Page,Desktop,0.56,1515.21,1,0,1,0,0,1
SESS_00010755,CUST_001163,2023-09-27 07:35:00,27,6,Home,Mobile,0.22,2272.82,2,0,3,0,0,0
SESS_00010756,CUST_001129,2023-10-07 15:33:00,96,12,Product_Page,Desktop,0.36,8081.14,2,0,0,0,1,0
SESS_00010757,CUST_001319,2023-09-17 21:41:00,32,4,Cart,Mobile,0.5,2693.71,5,1,1,0,3,0
SESS_00010758,CUST_001549,2024-02-02 06:32:00,16,2,Product_Page,Desktop,0.43,1346.86,2,0,5,0,0,0
SESS_00010759,CUST_000320,2023-10-18 08:24:00,28,5,Home,Tablet,0.87,2357.0,2,1,2,1,1,0
SESS_00010760,CUST_001758,2023-08-02 21:02:00,43,5,Home,Mobile,0.45,3619.68,0,0,5,0,0,0
SESS_00010761,CUST_000278,2023-05-20 18:06:00,10,2,Home,Mobile,0.85,841.79,2,0,2,0,1,0
SESS_00010762,CUST_000837,2023-10-17 00:10:00,54,9,Cart,Desktop,0.79,4545.64,0,0,5,0,0,0
SESS_00010763,CUST_001355,2023-07-15 17:05:00,32,6,Home,Tablet,0.73,2693.71,2,0,1,0,4,0
SESS_00010764,CUST_000620,2023-01-05 02:31:00,19,3,Home,Mobile,0.67,1599.39,2,0,2,0,1,0
SESS_00010765,CUST_001202,2023-01-30 18:44:00,13,6,Search,Desktop,0.66,1094.32,3,0,3,1,0,1
SESS_00010766,CUST_001456,2023-04-23 00:43:00,31,5,Cart,Desktop,0.8,2609.54,0,0,1,0,1,0
SESS_00010767,CUST_000992,2023-12-20 16:57:00,16,5,Product_Page,Mobile,0.44,1346.86,0,1,0,0,1,0
SESS_00010768,CUST_000330,2023-11-27 01:51:00,62,7,Home,Desktop,0.41,5219.07,1,0,3,0,0,0
SESS_00010769,CUST_001714,2023-11-29 21:28:00,98,49,Product_Page,Desktop,0.46,8249.5,2,0,2,0,1,0
SESS_00010770,CUST_000630,2023-08-07 22:30:00,42,5,Home,Mobile,0.7,3535.5,1,1,3,0,0,0
SESS_00010771,CUST_000127,2023-04-09 02:08:00,73,14,Search,Desktop,0.19,6145.03,1,1,1,0,1,0
SESS_00010772,CUST_001572,2023-11-02 02:43:00,17,2,Search,Mobile,0.32,1431.04,1,0,0,0,1,0
SESS_00010773,CUST_000291,2023-03-04 08:59:00,71,10,Search,Desktop,0.31,5976.68,0,0,3,0,1,0
SESS_00010774,CUST_000701,2024-03-12 05:22:00,13,1,Home,Mobile,0.74,1094.32,0,0,3,1,2,0
SESS_00010775,CUST_001050,2023-06-04 07:45:00,76,15,Product_Page,Desktop,0.63,6397.57,0,0,3,1,0,0
SESS_00010776,CUST_000400,2024-03-08 05:54:00,11,3,Home,Mobile,0.65,925.96,1,1,1,0,2,0
SESS_00010777,CUST_001963,2023-02-06 15:03:00,44,11,Home,Mobile,0.35,3703.86,0,0,2,0,1,0
SESS_00010778,CUST_001967,2023-01-25 14:21:00,31,4,Search,Mobile,0.48,2609.54,0,1,2,0,1,0
SESS_00010779,CUST_001133,2023-01-05 08:30:00,38,5,Product_Page,Mobile,0.65,3198.78,2,1,1,0,3,0
SESS_00010780,CUST_001802,2023-10-30 08:04:00,28,3,Home,Desktop,0.59,2357.0,3,1,3,1,0,0
SESS_00010781,CUST_000774,2023-05-17 04:35:00,35,7,Home,Mobile,0.21,2946.25,0,1,4,0,3,1
SESS_00010782,CUST_001162,2023-08-20 01:23:00,17,5,Product_Page,Mobile,0.77,1431.04,1,0,3,0,2,0
SESS_00010783,CUST_000862,2024-02-01 16:49:00,118,23,Home,Desktop,0.4,9933.07,0,0,4,0,1,0
SESS_00010784,CUST_000849,2023-08-26 19:03:00,9,1,Product_Page,Mobile,0.28,757.61,1,0,2,0,1,0
SESS_00010785,CUST_001058,2023-12-23 12:44:00,8,1,Home,Mobile,0.14,673.43,1,0,4,0,1,0
SESS_00010786,CUST_000205,2023-12-28 08:29:00,26,3,Product_Page,Mobile,0.61,2188.64,2,1,0,0,0,1
SESS_00010787,CUST_000283,2023-03-11 05:05:00,18,2,Product_Page,Mobile,0.51,1515.21,1,0,2,0,0,0
SESS_00010788,CUST_001816,2023-08-21 21:05:00,21,3,Product_Page,Desktop,0.38,1767.75,0,1,1,0,0,0
SESS_00010789,CUST_001833,2023-10-22 11:08:00,60,7,Home,Desktop,0.54,5050.71,1,0,0,1,3,0
SESS_00010790,CUST_000813,2023-06-28 06:12:00,3,1,Home,Mobile,0.4,252.54,0,1,2,0,0,0
SESS_00010791,CUST_001675,2023-08-14 14:49:00,16,2,Product_Page,Mobile,0.84,1346.86,0,0,2,0,0,0
SESS_00010792,CUST_001792,2024-01-10 10:57:00,44,11,Product_Page,Desktop,0.43,3703.86,2,0,1,1,0,0
SESS_00010793,CUST_000975,2024-01-17 10:22:00,62,10,Cart,Desktop,0.69,5219.07,0,1,1,1,0,0
SESS_00010794,CUST_001376,2023-03-12 10:54:00,18,6,Product_Page,Mobile,0.69,1515.21,1,0,2,0,1,0
SESS_00010795,CUST_000960,2023-12-10 15:55:00,9,1,Product_Page,Mobile,0.67,757.61,1,0,1,0,1,0
SESS_00010796,CUST_001560,2023-06-21 20:20:00,17,3,Product_Page,Desktop,0.43,1431.04,2,1,4,0,0,0
SESS_00010797,CUST_001092,2023-12-10 14:31:00,4,2,Product_Page,Mobile,0.54,336.71,1,1,2,0,0,0
SESS_00010798,CUST_000131,2024-02-18 17:17:00,39,9,Home,Tablet,0.35,3282.96,2,0,2,0,2,0
SESS_00010799,CUST_000733,2023-08-09 09:40:00,35,5,Product_Page,Mobile,0.71,2946.25,0,0,5,0,0,0
SESS_00010800,CUST_000074,2023-04-25 11:25:00,64,9,Product_Page,Desktop,0.19,5387.43,1,0,2,0,1,0
SESS_00010801,CUST_000870,2023-03-01 02:22:00,28,7,Product_Page,Mobile,0.62,2357.0,0,0,8,0,2,0
SESS_00010802,CUST_001800,2023-01-29 10:34:00,71,23,Product_Page,Desktop,0.29,5976.68,2,0,2,0,2,0
SESS_00010803,CUST_000637,2023-04-02 05:44:00,13,3,Search,Mobile,0.64,1094.32,1,1,2,0,2,0
SESS_00010804,CUST_001916,2023-04-07 17:25:00,9,1,Home,Mobile,0.11,757.61,2,1,3,0,0,0
SESS_00010805,CUST_001086,2023-03-05 14:49:00,17,8,Search,Mobile,0.22,1431.04,0,0,2,0,1,0
SESS_00010806,CUST_000516,2023-04-27 01:39:00,113,14,Product_Page,Desktop,0.38,9512.18,0,1,1,0,2,0
SESS_00010807,CUST_000072,2024-01-08 05:03:00,27,4,Home,Mobile,0.25,2272.82,1,0,2,1,0,0
SESS_00010808,CUST_000157,2023-10-11 06:27:00,85,42,Product_Page,Desktop,0.54,7155.18,3,1,1,0,0,0
SESS_00010809,CUST_000266,2023-05-09 16:39:00,94,18,Product_Page,Desktop,0.37,7912.78,0,0,3,0,0,0
SESS_00010810,CUST_001625,2023-02-20 21:15:00,33,11,Cart,Mobile,0.18,2777.89,1,0,1,0,2,0
SESS_00010811,CUST_001150,2023-10-06 23:31:00,96,32,Cart,Desktop,0.76,8081.14,0,0,3,1,2,0
SESS_00010812,CUST_000513,2023-11-17 01:48:00,96,12,Home,Desktop,0.62,8081.14,2,0,0,0,0,0
SESS_00010813,CUST_000066,2024-02-08 04:19:00,38,12,Product_Page,Desktop,0.32,3198.78,1,0,1,0,1,1
SESS_00010814,CUST_000527,2023-01-04 10:02:00,19,3,Home,Mobile,0.85,1599.39,3,0,3,0,1,0
SESS_00010815,CUST_000177,2023-02-20 07:50:00,36,18,Product_Page,Mobile,0.84,3030.43,2,0,0,0,1,0
SESS_00010816,CUST_001536,2023-10-05 02:41:00,37,18,Product_Page,Mobile,0.66,3114.61,0,0,0,1,1,0
SESS_00010817,CUST_000476,2023-08-31 18:29:00,45,6,Product_Page,Mobile,0.79,3788.03,1,0,2,1,1,0
SESS_00010818,CUST_001740,2023-03-18 08:52:00,42,5,Home,Mobile,0.33,3535.5,1,0,0,0,3,0
SESS_00010819,CUST_001821,2023-02-05 14:16:00,13,4,Product_Page,Mobile,0.21,1094.32,1,0,1,1,1,0
SESS_00010820,CUST_001361,2023-07-31 10:16:00,37,6,Product_Page,Mobile,0.71,3114.61,2,1,3,0,1,0
SESS_00010821,CUST_000704,2023-02-27 01:06:00,2,1,Cart,Mobile,0.69,168.36,1,0,3,0,0,0
SESS_00010822,CUST_000130,2024-01-20 20:48:00,22,2,Product_Page,Desktop,0.78,1851.93,0,0,2,0,1,0
SESS_00010823,CUST_000452,2023-12-09 06:17:00,4,1,Product_Page,Mobile,0.31,336.71,1,0,2,0,1,1
SESS_00010824,CUST_001036,2023-02-02 08:11:00,29,4,Product_Page,Mobile,0.18,2441.18,0,0,4,0,5,0
SESS_00010825,CUST_001567,2023-07-23 07:11:00,70,17,Product_Page,Desktop,0.63,5892.5,2,0,2,0,0,0
SESS_00010826,CUST_001161,2023-04-07 08:32:00,68,17,Search,Desktop,0.55,5724.14,0,0,2,1,2,0
SESS_00010827,CUST_000747,2023-12-15 07:20:00,44,11,Product_Page,Mobile,0.65,3703.86,1,1,2,0,0,0
SESS_00010828,CUST_001824,2023-11-13 15:34:00,30,4,Home,Mobile,0.28,2525.36,2,1,2,1,0,0
SESS_00010829,CUST_001420,2024-01-09 18:37:00,29,9,Product_Page,Mobile,0.64,2441.18,2,0,2,0,1,0
SESS_00010830,CUST_000326,2023-05-01 16:53:00,32,6,Product_Page,Tablet,0.19,2693.71,0,1,5,0,1,0
SESS_00010831,CUST_001759,2023-06-03 05:36:00,31,4,Product_Page,Mobile,0.84,2609.54,2,0,2,0,2,0
SESS_00010832,CUST_001798,2023-05-14 20:09:00,11,2,Search,Mobile,0.41,925.96,0,0,1,1,0,0
SESS_00010833,CUST_000637,2023-02-15 23:28:00,52,17,Product_Page,Desktop,0.48,4377.28,0,0,3,0,1,0
SESS_00010834,CUST_001879,2024-01-19 23:38:00,97,12,Product_Page,Desktop,0.58,8165.32,4,1,3,0,1,0
SESS_00010835,CUST_000870,2024-03-12 15:29:00,54,18,Product_Page,Desktop,0.21,4545.64,1,0,6,0,1,1
SESS_00010836,CUST_000846,2023-03-12 03:48:00,8,2,Search,Desktop,0.56,673.43,0,0,0,0,0,0
SESS_00010837,CUST_001871,2023-09-06 07:47:00,23,3,Cart,Mobile,0.47,1936.11,3,0,1,0,0,1
SESS_00010838,CUST_001508,2023-02-02 01:28:00,39,19,Product_Page,Mobile,0.22,3282.96,2,0,2,0,1,0
SESS_00010839,CUST_000307,2023-05-31 15:55:00,25,5,Product_Page,Mobile,0.85,2104.46,1,0,4,0,3,0
SESS_00010840,CUST_000978,2024-03-09 20:50:00,8,1,Product_Page,Desktop,0.4,673.43,1,0,0,1,0,0
SESS_00010841,CUST_000961,2023-12-06 15:02:00,31,3,Home,Desktop,0.78,2609.54,0,0,1,0,1,0
SESS_00010842,CUST_000140,2023-05-15 15:58:00,18,2,Search,Mobile,0.67,1515.21,1,0,4,0,0,0
SESS_00010843,CUST_000739,2024-03-11 10:53:00,12,6,Search,Desktop,0.85,1010.14,0,1,2,1,2,0
SESS_00010844,CUST_001330,2023-05-20 23:35:00,89,11,Product_Page,Desktop,0.37,7491.89,3,0,2,0,0,0
SESS_00010845,CUST_000288,2023-04-16 08:42:00,65,8,Home,Desktop,0.74,5471.61,1,0,2,0,1,0
SESS_00010846,CUST_001243,2023-10-16 07:07:00,76,19,Search,Desktop,0.32,6397.57,3,0,1,0,0,0
SESS_00010847,CUST_001987,2023-06-20 21:44:00,30,7,Home,Mobile,0.38,2525.36,2,0,0,0,1,1
SESS_00010848,CUST_000579,2023-04-07 02:28:00,5,1,Home,Mobile,0.76,420.89,0,0,2,0,2,0
SESS_00010849,CUST_001015,2024-02-10 17:12:00,26,5,Home,Mobile,0.85,2188.64,1,0,2,0,2,0
SESS_00010850,CUST_001741,2023-08-06 00:43:00,58,9,Home,Desktop,0.65,4882.36,1,0,1,1,1,0
SESS_00010851,CUST_000879,2023-09-24 23:47:00,66,11,Cart,Desktop,0.31,5555.78,0,0,1,0,0,0
SESS_00010852,CUST_001263,2024-01-04 04:49:00,35,7,Product_Page,Mobile,0.36,2946.25,2,0,1,0,1,0
SESS_00010853,CUST_000496,2023-12-31 01:34:00,12,3,Search,Mobile,0.39,1010.14,2,0,4,0,1,0
SESS_00010854,CUST_001598,2024-02-29 07:41:00,41,5,Home,Mobile,0.17,3451.32,1,0,3,0,1,0
SESS_00010855,CUST_001727,2023-01-19 00:22:00,19,6,Product_Page,Mobile,0.82,1599.39,0,0,4,0,2,0
SESS_00010856,CUST_000130,2023-07-13 20:28:00,2,1,Search,Mobile,0.19,168.36,0,1,2,0,1,0
SESS_00010857,CUST_000103,2023-05-16 18:09:00,12,1,Product_Page,Mobile,0.23,1010.14,2,0,2,0,1,0
SESS_00010858,CUST_000337,2023-05-10 01:55:00,47,5,Cart,Tablet,0.12,3956.39,0,0,2,0,0,0
SESS_00010859,CUST_001756,2023-08-12 13:45:00,28,14,Home,Mobile,0.89,2357.0,0,0,3,0,0,0
SESS_00010860,CUST_001595,2024-02-25 12:16:00,4,1,Home,Mobile,0.65,336.71,2,0,1,0,1,0
SESS_00010861,CUST_000541,2023-07-16 05:29:00,35,5,Product_Page,Mobile,0.31,2946.25,1,0,1,0,1,0
SESS_00010862,CUST_001730,2024-01-22 22:27:00,28,9,Product_Page,Mobile,0.51,2357.0,0,0,3,0,0,0
SESS_00010863,CUST_001057,2023-01-06 00:13:00,14,7,Product_Page,Mobile,0.3,1178.5,4,0,4,0,1,0
SESS_00010864,CUST_000396,2024-03-12 15:23:00,35,5,Cart,Mobile,0.81,2946.25,0,0,5,1,0,0
SESS_00010865,CUST_000937,2023-09-16 01:29:00,30,6,Product_Page,Mobile,0.54,2525.36,1,0,2,0,1,0
SESS_00010866,CUST_000911,2023-08-14 21:22:00,39,13,Home,Tablet,0.3,3282.96,1,1,1,1,3,0
SESS_00010867,CUST_000226,2023-04-15 21:43:00,42,21,Search,Mobile,0.23,3535.5,0,1,1,0,3,0
SESS_00010868,CUST_000296,2023-10-29 15:32:00,54,13,Product_Page,Desktop,0.57,4545.64,0,0,0,1,2,1
SESS_00010869,CUST_000313,2023-10-23 13:16:00,35,5,Product_Page,Mobile,0.17,2946.25,0,0,0,0,2,0
SESS_00010870,CUST_001263,2023-11-29 06:37:00,37,6,Product_Page,Mobile,0.4,3114.61,1,1,0,0,0,0
SESS_00010871,CUST_001630,2023-12-19 22:40:00,28,14,Home,Mobile,0.4,2357.0,0,0,2,1,1,0
SESS_00010872,CUST_001792,2023-12-28 03:13:00,39,9,Search,Mobile,0.67,3282.96,1,1,1,0,0,0
SESS_00010873,CUST_000661,2023-05-20 07:18:00,5,1,Product_Page,Mobile,0.13,420.89,1,0,3,1,3,0
SESS_00010874,CUST_000549,2023-12-04 21:05:00,59,7,Product_Page,Desktop,0.53,4966.53,1,0,0,0,0,0
SESS_00010875,CUST_001352,2023-04-05 10:23:00,98,16,Search,Desktop,0.58,8249.5,1,0,2,0,0,0
SESS_00010876,CUST_000115,2024-02-08 16:55:00,6,1,Search,Mobile,0.15,505.07,2,0,2,0,2,0
SESS_00010877,CUST_001015,2024-03-07 22:32:00,27,4,Product_Page,Mobile,0.55,2272.82,0,0,2,0,0,0
SESS_00010878,CUST_000995,2023-09-02 21:09:00,37,6,Search,Mobile,0.21,3114.61,0,0,2,0,2,0
SESS_00010879,CUST_001990,2023-08-22 07:27:00,3,1,Product_Page,Mobile,0.68,252.54,0,0,1,0,0,0
SESS_00010880,CUST_000216,2024-01-31 02:00:00,94,31,Cart,Desktop,0.81,7912.78,1,0,0,0,1,0
SESS_00010881,CUST_000725,2023-04-19 11:35:00,17,2,Product_Page,Mobile,0.54,1431.04,2,0,3,0,0,0
SESS_00010882,CUST_001260,2023-06-17 04:20:00,34,17,Product_Page,Mobile,0.48,2862.07,1,0,1,0,2,0
SESS_00010883,CUST_000108,2023-01-14 18:27:00,14,7,Product_Page,Mobile,0.41,1178.5,1,1,4,0,1,1
SESS_00010884,CUST_001078,2023-01-22 01:36:00,36,5,Home,Mobile,0.64,3030.43,1,0,2,1,4,0
SESS_00010885,CUST_001301,2023-07-26 07:12:00,101,50,Home,Desktop,0.6,8502.03,1,1,3,0,1,0
SESS_00010886,CUST_001891,2023-07-27 12:51:00,24,4,Home,Mobile,0.35,2020.29,1,0,1,0,2,0
SESS_00010887,CUST_000461,2023-08-20 06:51:00,22,11,Product_Page,Mobile,0.63,1851.93,0,0,1,0,0,0
SESS_00010888,CUST_000188,2023-01-17 06:33:00,13,6,Product_Page,Desktop,0.59,1094.32,1,1,3,1,0,0
SESS_00010889,CUST_000818,2023-02-18 22:38:00,50,8,Home,Desktop,0.67,4208.93,1,1,4,0,2,0
SESS_00010890,CUST_001559,2023-12-15 15:12:00,2,1,Product_Page,Mobile,0.14,168.36,1,0,3,0,1,0
SESS_00010891,CUST_001234,2023-04-03 09:42:00,19,2,Home,Mobile,0.71,1599.39,0,1,0,0,0,0
SESS_00010892,CUST_000252,2024-02-23 17:39:00,12,4,Cart,Mobile,0.16,1010.14,0,0,3,0,0,1
SESS_00010893,CUST_000572,2023-09-30 05:09:00,13,3,Product_Page,Mobile,0.28,1094.32,0,0,4,0,0,0
SESS_00010894,CUST_000946,2023-02-12 11:41:00,49,7,Product_Page,Desktop,0.87,4124.75,1,0,4,0,1,0
SESS_00010895,CUST_000245,2023-06-13 02:21:00,42,14,Search,Mobile,0.55,3535.5,5,0,5,0,2,0
SESS_00010896,CUST_001051,2023-07-04 09:35:00,105,17,Search,Desktop,0.83,8838.75,3,0,2,0,2,0
SESS_00010897,CUST_000727,2023-11-12 16:28:00,7,3,Search,Mobile,0.68,589.25,2,0,1,0,2,0
SESS_00010898,CUST_001275,2023-07-29 20:38:00,111,13,Product_Page,Desktop,0.22,9343.82,3,0,3,0,1,0
SESS_00010899,CUST_000064,2023-03-06 03:14:00,74,14,Product_Page,Desktop,0.9,6229.21,3,0,3,0,1,0
SESS_00010900,CUST_001112,2023-07-22 02:40:00,90,45,Product_Page,Desktop,0.45,7576.07,1,0,4,0,0,0
SESS_00010901,CUST_001986,2024-01-07 22:34:00,16,2,Product_Page,Mobile,0.42,1346.86,2,0,2,0,2,0
SESS_00010902,CUST_000628,2024-01-06 19:31:00,107,26,Product_Page,Desktop,0.66,9007.11,0,0,2,0,2,0
SESS_00010903,CUST_000298,2024-01-15 15:43:00,8,2,Product_Page,Mobile,0.15,673.43,1,0,2,0,1,0
SESS_00010904,CUST_001190,2023-12-12 00:17:00,12,3,Search,Mobile,0.33,1010.14,1,1,1,0,0,0
SESS_00010905,CUST_000035,2023-09-25 05:31:00,20,4,Cart,Mobile,0.12,1683.57,1,0,3,0,0,0
SESS_00010906,CUST_000216,2023-11-09 16:07:00,29,3,Product_Page,Mobile,0.27,2441.18,2,0,2,0,2,0
SESS_00010907,CUST_000638,2023-06-02 07:13:00,42,8,Search,Mobile,0.17,3535.5,1,1,3,0,1,0
SESS_00010908,CUST_000414,2023-01-13 19:03:00,4,1,Home,Mobile,0.67,336.71,1,0,4,1,2,0
SESS_00010909,CUST_000066,2023-07-24 05:39:00,43,6,Product_Page,Tablet,0.61,3619.68,1,0,1,0,0,0
SESS_00010910,CUST_001639,2023-02-12 23:14:00,40,20,Search,Mobile,0.49,3367.14,2,0,2,0,0,0
SESS_00010911,CUST_000532,2023-02-21 00:41:00,43,5,Search,Desktop,0.45,3619.68,1,0,2,0,1,0
SESS_00010912,CUST_001871,2023-01-28 12:14:00,35,17,Home,Desktop,0.5,2946.25,1,1,6,0,3,0
SESS_00010913,CUST_000575,2023-08-27 12:31:00,14,7,Product_Page,Mobile,0.39,1178.5,0,0,0,0,1,0
SESS_00010914,CUST_000102,2024-01-05 19:06:00,27,6,Home,Mobile,0.12,2272.82,0,1,1,0,0,0
SESS_00010915,CUST_001920,2023-07-15 02:55:00,41,5,Home,Mobile,0.43,3451.32,1,0,1,0,1,0
SESS_00010916,CUST_001564,2023-02-08 10:35:00,96,24,Product_Page,Desktop,0.25,8081.14,2,0,4,1,0,0
SESS_00010917,CUST_000434,2023-01-20 16:39:00,61,7,Home,Desktop,0.19,5134.89,1,0,1,1,1,0
SESS_00010918,CUST_001669,2023-08-27 08:25:00,17,8,Product_Page,Mobile,0.14,1431.04,0,1,2,0,2,0
SESS_00010919,CUST_001647,2024-01-13 18:18:00,51,6,Home,Desktop,0.11,4293.11,2,0,1,1,0,0
SESS_00010920,CUST_000319,2024-02-23 20:44:00,33,4,Product_Page,Desktop,0.8,2777.89,0,1,2,0,2,0
SESS_00010921,CUST_000878,2023-03-07 03:38:00,2,1,Home,Mobile,0.14,168.36,0,1,1,1,2,0
SESS_00010922,CUST_001930,2023-07-29 02:45:00,26,6,Product_Page,Mobile,0.12,2188.64,2,1,2,1,0,0
SESS_00010923,CUST_000551,2023-04-25 16:18:00,40,20,Product_Page,Desktop,0.8,3367.14,2,0,4,0,3,0
SESS_00010924,CUST_001963,2023-11-28 04:27:00,16,5,Cart,Mobile,0.7,1346.86,0,0,2,0,0,0
SESS_00010925,CUST_001321,2024-02-02 20:26:00,16,5,Search,Tablet,0.47,1346.86,1,0,1,1,0,0
SESS_00010926,CUST_000980,2023-11-17 23:26:00,15,3,Home,Mobile,0.72,1262.68,4,0,0,1,1,0
SESS_00010927,CUST_000670,2023-10-16 12:52:00,28,3,Home,Desktop,0.31,2357.0,1,0,1,0,0,1
SESS_00010928,CUST_001906,2023-08-10 06:57:00,25,3,Home,Mobile,0.83,2104.46,2,1,0,0,2,0
SESS_00010929,CUST_001285,2023-12-29 21:13:00,23,2,Home,Mobile,0.26,1936.11,1,0,3,0,5,0
SESS_00010930,CUST_000257,2023-12-26 21:52:00,12,2,Home,Mobile,0.15,1010.14,2,0,3,0,0,0
SESS_00010931,CUST_001440,2023-08-23 08:55:00,35,4,Product_Page,Mobile,0.74,2946.25,0,0,4,1,0,1
SESS_00010932,CUST_000077,2023-09-06 13:25:00,28,3,Home,Mobile,0.46,2357.0,0,0,2,1,1,0
SESS_00010933,CUST_001602,2023-01-24 18:48:00,28,7,Home,Mobile,0.12,2357.0,0,0,4,0,0,0
SESS_00010934,CUST_001795,2023-06-06 11:45:00,42,7,Home,Mobile,0.82,3535.5,2,1,1,1,0,0
SESS_00010935,CUST_000340,2023-11-23 20:20:00,42,10,Product_Page,Desktop,0.26,3535.5,3,0,8,0,1,0
SESS_00010936,CUST_001180,2023-06-22 23:56:00,6,1,Product_Page,Mobile,0.26,505.07,3,0,2,0,1,0
SESS_00010937,CUST_000883,2023-06-02 05:19:00,104,17,Home,Desktop,0.11,8754.57,3,0,2,0,0,0
SESS_00010938,CUST_000493,2023-04-04 15:15:00,37,9,Search,Mobile,0.64,3114.61,2,1,0,0,1,0
SESS_00010939,CUST_001089,2023-10-07 15:26:00,6,3,Home,Mobile,0.12,505.07,0,0,1,1,0,0
SESS_00010940,CUST_001769,2023-01-29 21:58:00,22,3,Product_Page,Mobile,0.25,1851.93,0,0,5,0,0,0
SESS_00010941,CUST_000513,2024-03-04 17:53:00,11,2,Product_Page,Mobile,0.51,925.96,2,1,2,0,0,0
SESS_00010942,CUST_001906,2023-01-22 13:38:00,4,1,Product_Page,Mobile,0.5,336.71,0,0,2,0,1,0
SESS_00010943,CUST_000940,2023-12-01 03:13:00,7,1,Product_Page,Mobile,0.33,589.25,1,0,2,0,0,0
SESS_00010944,CUST_001259,2023-08-25 04:58:00,73,18,Search,Desktop,0.22,6145.03,1,0,6,0,1,0
SESS_00010945,CUST_001050,2023-01-28 04:52:00,2,1,Product_Page,Mobile,0.34,168.36,2,0,0,0,4,1
SESS_00010946,CUST_000325,2023-01-25 22:42:00,47,9,Home,Tablet,0.12,3956.39,0,0,5,0,2,0
SESS_00010947,CUST_000599,2023-07-18 00:59:00,105,35,Cart,Desktop,0.45,8838.75,0,0,7,0,1,0
SESS_00010948,CUST_001080,2023-09-23 21:40:00,33,6,Product_Page,Desktop,0.6,2777.89,0,0,3,1,1,0
SESS_00010949,CUST_001060,2023-07-04 15:34:00,28,14,Product_Page,Mobile,0.37,2357.0,0,0,2,1,2,0
SESS_00010950,CUST_001485,2023-02-15 11:52:00,104,17,Product_Page,Desktop,0.88,8754.57,1,0,2,0,1,0
SESS_00010951,CUST_000017,2023-05-12 07:39:00,15,1,Home,Mobile,0.56,1262.68,0,1,4,0,1,0
SESS_00010952,CUST_001250,2024-02-03 17:58:00,37,5,Product_Page,Mobile,0.77,3114.61,0,0,1,0,3,0
SESS_00010953,CUST_001793,2023-02-12 20:32:00,29,4,Home,Mobile,0.62,2441.18,0,1,2,0,0,0
SESS_00010954,CUST_000856,2023-08-29 10:52:00,8,2,Product_Page,Desktop,0.76,673.43,0,0,1,0,1,0
SESS_00010955,CUST_000614,2023-08-04 08:40:00,15,2,Search,Mobile,0.16,1262.68,0,1,1,0,1,0
SESS_00010956,CUST_000106,2023-09-10 15:11:00,8,1,Product_Page,Tablet,0.77,673.43,2,1,1,1,0,1
SESS_00010957,CUST_001357,2023-09-20 01:58:00,13,2,Search,Mobile,0.51,1094.32,3,0,3,0,0,0
SESS_00010958,CUST_001949,2023-03-22 22:29:00,102,34,Product_Page,Desktop,0.85,8586.21,0,0,2,0,1,0
SESS_00010959,CUST_001161,2023-09-30 01:37:00,41,5,Home,Mobile,0.26,3451.32,0,0,4,0,0,0
SESS_00010960,CUST_001096,2024-01-16 16:48:00,44,7,Home,Mobile,0.69,3703.86,1,1,2,0,0,0
SESS_00010961,CUST_000681,2023-04-26 15:29:00,21,4,Search,Mobile,0.52,1767.75,2,0,2,0,1,0
SESS_00010962,CUST_001460,2023-07-19 19:13:00,3,1,Cart,Mobile,0.45,252.54,1,0,0,0,0,1
